condition,replicate,method,level,parameter,n,rmse,bias,pearson,spearman,ceiling_rate,interval_coverage,true,probability_positive,mean,median,ci_low,ci_high
zero,1,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1091618251835391,0.0199899277894496,0.7737855531003757,0.7814488182679041,,,,,,,,
zero,1,hierarchical,population,mu_alpha,,,0.0789696388895249,,,,1.0,-1.0,0.0,-0.9210303611104752,-0.91960031065,-1.22407804385,-0.6356054757449999
zero,1,hierarchical,population,mu_kappa,,,-0.0680060831451252,,,,1.0,-1.2,0.0,-1.2680060831451252,-1.267020847,-1.482044878375,-1.06489732525
zero,1,hierarchical,population,mu_theta,,,0.0622539388169125,,,,1.0,1.0,1.0,1.0622539388169123,1.0561000745000002,0.700010766315,1.4651812457
zero,1,hierarchical,population,tau_alpha,,,-0.0365964800841875,,,,1.0,0.65,1.0,0.6134035199158124,0.6059784618499999,0.396088718,0.856416630875
zero,1,hierarchical,population,tau_kappa,,,0.0689487920064,,,,1.0,0.65,1.0,0.7189487920064,0.7138717991000001,0.5534040654075,0.916612855855
zero,1,hierarchical,population,tau_theta,,,0.1094565530128501,,,,1.0,1.0,1.0,1.1094565530128502,1.0985121704999998,0.7743257829675,1.5050131531249995
zero,1,hierarchical,population,beta_alpha,,,-0.0440022360108493,,,,1.0,0.0,0.348,-0.0440022360108493,-0.0433039040749999,-0.27086379383,0.1850204585624999
zero,1,hierarchical,population,beta_kappa,,,-0.0587347094960475,,,,1.0,0.0,0.256,-0.0587347094960475,-0.0586150712299999,-0.2413510767675,0.1219473336524998
zero,1,hierarchical,population,beta_theta,,,-0.0083652963888649,,,,1.0,0.0,0.4785,-0.0083652963888649,-0.008240382852,-0.3127635700075,0.2997873189524999
zero,1,hierarchical,population,friend_probability_change_25_to_75,,,-0.0354340341379063,,,,1.0,0.0,,-0.0354340341379063,-0.0372294422337546,-0.1260833641562227,0.0644728891173865
zero,2,hierarchical,participant,alpha,111.0,0.1024420955202543,0.0081617823157655,0.672188748938792,0.5761583011583011,,0.990990990990991,,,,,,
zero,2,MLE_theta10,participant,alpha,111.0,0.241723275041028,0.05726788815736,0.4312390959286497,0.4409395027656738,,,,,,,,
zero,2,hierarchical,participant,kappa,111.0,0.1461092758259645,0.0073762990554352,0.8930349883158575,0.7005265005265005,,0.981981981981982,,,,,,
zero,2,MLE_theta10,participant,kappa,111.0,0.3392416276295858,0.0949021660369874,0.8530480711167067,0.6695156195156194,,,,,,,,
zero,2,hierarchical,participant,theta,111.0,0.5205694905906082,0.0563268811519771,0.6715215632618876,0.6528957528957529,0.0,0.972972972972973,,,,,,
zero,2,MLE_theta10,participant,theta,111.0,2.6608523581544503,0.9022904741981932,0.4805504396217847,0.5740083414104232,0.072072072072072,,,,,,,
zero,2,hierarchical,participant,friend_value_probability_effect,111.0,0.0824713711557099,0.0066149263310124,0.7772860489990326,0.7541769041769041,,0.990990990990991,,,,,,
zero,2,MLE_theta10,participant,friend_value_probability_effect,111.0,0.120310946453985,0.0418621474453295,0.7886542677357283,0.7545312947431378,,,,,,,,
zero,2,hierarchical,population,mu_alpha,,,0.030211053595625,,,,1.0,-1.0,0.0,-0.969788946404375,-0.9701843089,-1.269990274,-0.6773772134775001
zero,2,hierarchical,population,mu_kappa,,,0.0345256528311874,,,,1.0,-1.2,0.0,-1.1654743471688125,-1.162007026,-1.36822793645,-0.9845115580625
zero,2,hierarchical,population,mu_theta,,,-0.0636063454715624,,,,1.0,1.0,1.0,0.9363936545284376,0.931856955,0.5978534424425,1.2996151569999994
zero,2,hierarchical,population,tau_alpha,,,0.1959253390852749,,,,1.0,0.65,1.0,0.845925339085275,0.83752892025,0.613871735785,1.13242932305
zero,2,hierarchical,population,tau_kappa,,,0.0235034140560624,,,,1.0,0.65,1.0,0.6735034140560625,0.6692354247,0.5157333366925001,0.8541920223624999
zero,2,hierarchical,population,tau_theta,,,0.0205849138800875,,,,1.0,1.0,1.0,1.0205849138800875,1.0083916145,0.7136037282975,1.389001571075
zero,2,hierarchical,population,beta_alpha,,,-0.116746865046875,,,,1.0,0.0,0.173875,-0.116746865046875,-0.1176774892,-0.35699691312,0.1313235859174996
zero,2,hierarchical,population,beta_kappa,,,0.0810536274745927,,,,1.0,0.0,0.83175,0.0810536274745927,0.0801195061299999,-0.0871112242274999,0.2507925653199999
zero,2,hierarchical,population,beta_theta,,,0.3329741636670827,,,,0.0,0.0,0.99,0.3329741636670827,0.32888532935,0.0507515126285,0.627512621685
zero,2,hierarchical,population,friend_probability_change_25_to_75,,,0.1641341861994298,,,,0.0,0.0,,0.1641341861994298,0.1617734824441384,0.0537799411621477,0.2821009599667384
zero,3,hierarchical,participant,alpha,111.0,0.096548902099671,0.0295583301631289,0.5921511432984565,0.5025096525096525,,0.8648648648648649,,,,,,
zero,3,MLE_theta10,participant,alpha,111.0,0.2636634236487664,0.0840022859049776,0.2741797774154925,0.3436620329970509,,,,,,,,
zero,3,hierarchical,participant,kappa,111.0,0.1978480270805326,-0.016558655955566,0.862182639679923,0.7676991926991926,,0.945945945945946,,,,,,
zero,3,MLE_theta10,participant,kappa,111.0,0.2871665020822257,0.0626596001397852,0.8383218469633262,0.7223587223587223,,,,,,,,
zero,3,hierarchical,participant,theta,111.0,0.6350192223394981,0.2529042483758605,0.6429522873240371,0.6566865566865566,0.0,0.981981981981982,,,,,,
zero,3,MLE_theta10,participant,theta,111.0,2.799875515747934,0.966117310355041,0.2717321417852261,0.5152269831786721,0.09009009009009,,,,,,,
zero,3,hierarchical,participant,friend_value_probability_effect,111.0,0.0893698471475511,-0.0195870282551237,0.8215861361231563,0.758976833976834,,0.927927927927928,,,,,,
zero,3,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1093272764130967,0.0145503012364254,0.8239224466197214,0.7417426333557908,,,,,,,,
zero,3,hierarchical,population,mu_alpha,,,0.0925587081503499,,,,1.0,-1.0,0.0,-0.90744129184965,-0.90576851655,-1.161775808175,-0.660557745375
zero,3,hierarchical,population,mu_kappa,,,-0.1628590785969372,,,,1.0,-1.2,0.0,-1.3628590785969372,-1.35725792,-1.6158919227,-1.132590671275
zero,3,hierarchical,population,mu_theta,,,0.1183126947675372,,,,1.0,1.0,1.0,1.1183126947675373,1.1094755040000002,0.665980596855,1.62455865665
zero,3,hierarchical,population,tau_alpha,,,-0.1978589249744875,,,,1.0,0.65,1.0,0.4521410750255125,0.445543037,0.26034294942,0.680734315525
zero,3,hierarchical,population,tau_kappa,,,0.2180098306445624,,,,0.0,0.65,1.0,0.8680098306445625,0.8611332944500001,0.6946221692550001,1.074428874925
zero,3,hierarchical,population,tau_theta,,,0.5362998950829998,,,,0.0,1.0,1.0,1.5362998950829998,1.5199987505,1.150920339,2.009168619525
zero,3,hierarchical,population,beta_alpha,,,0.0226054260164559,,,,1.0,0.0,0.600375,0.0226054260164559,0.0227723733249999,-0.1518559572274999,0.1938541072625
zero,3,hierarchical,population,beta_kappa,,,-0.0503843966748863,,,,1.0,0.0,0.3075,-0.0503843966748863,-0.05070092755,-0.2503116697824999,0.1441232861524999
zero,3,hierarchical,population,beta_theta,,,0.3278018943354973,,,,1.0,0.0,0.955625,0.3278018943354973,0.3270778127,-0.06130763980225,0.7217642160774994
zero,3,hierarchical,population,friend_probability_change_25_to_75,,,0.0640133698655002,,,,1.0,0.0,,0.0640133698655002,0.062826908793491,-0.0498885519327573,0.1839800578105859
zero,4,hierarchical,participant,alpha,111.0,0.1029709756475658,0.0259774295721988,0.5601262396873274,0.5137328887328887,,0.8918918918918919,,,,,,
zero,4,MLE_theta10,participant,alpha,111.0,0.2802095418598775,0.0789387727916599,0.2817908326421234,0.3196462792719918,,,,,,,,
zero,4,hierarchical,participant,kappa,111.0,0.2637988290482,-0.0626749413697255,0.9343005878058792,0.7667953667953669,,0.927927927927928,,,,,,
zero,4,MLE_theta10,participant,kappa,111.0,0.2314334603552435,0.0083160495142274,0.91571293471835,0.7014742014742015,,,,,,,,
zero,4,hierarchical,participant,theta,111.0,0.5367135707370689,0.0859515095421125,0.5612452320217012,0.5691119691119692,0.0,0.963963963963964,,,,,,
zero,4,MLE_theta10,participant,theta,111.0,2.9993364594621617,1.05596571926836,0.312566400685948,0.426118033088954,0.0990990990990991,,,,,,,
zero,4,hierarchical,participant,friend_value_probability_effect,111.0,0.0838221449802187,-0.0211618696898777,0.7226918080424283,0.7420235170235171,,0.927927927927928,,,,,,
zero,4,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1093135678717185,0.0134095058032291,0.7091612174837241,0.7072034174805162,,,,,,,,
zero,4,hierarchical,population,mu_alpha,,,0.2281411390795125,,,,1.0,-1.0,0.0,-0.7718588609204875,-0.7689822505,-1.04611976135,-0.5145059376275003
zero,4,hierarchical,population,mu_kappa,,,-0.1465949164766375,,,,1.0,-1.2,0.0,-1.3465949164766375,-1.3413474635,-1.5961900513999998,-1.1222337262250002
zero,4,hierarchical,population,mu_theta,,,-0.0250392966071999,,,,1.0,1.0,1.0,0.9749607033928,0.9699478993,0.6153974558024999,1.3820002836499996
zero,4,hierarchical,population,tau_alpha,,,-0.2328729326402094,,,,1.0,0.65,1.0,0.4171270673597905,0.4201831098999999,0.09489528724025,0.7298588988974999
zero,4,hierarchical,population,tau_kappa,,,0.167256491936125,,,,1.0,0.65,1.0,0.817256491936125,0.8122337131,0.638522322955,1.0294236470499998
zero,4,hierarchical,population,tau_theta,,,0.0147183873110501,,,,1.0,1.0,1.0,1.01471838731105,1.003339736,0.7060000643700001,1.3765709464749998
zero,4,hierarchical,population,beta_alpha,,,-0.1169009246724357,,,,1.0,0.0,0.128875,-0.1169009246724357,-0.1189726488,-0.3149790751375,0.0944684982897498
zero,4,hierarchical,population,beta_kappa,,,0.079651396975153,,,,1.0,0.0,0.78675,0.079651396975153,0.078792074735,-0.1161259141949999,0.2733911897924999
zero,4,hierarchical,population,beta_theta,,,-0.0488089043852212,,,,1.0,0.0,0.37475,-0.0488089043852212,-0.05163279136,-0.3480645671574999,0.2494587398575
zero,4,hierarchical,population,friend_probability_change_25_to_75,,,0.0288430909191921,,,,1.0,0.0,,0.0288430909191921,0.0278324386894922,-0.0612145156487233,0.1304079337307864
positive,0,hierarchical,participant,alpha,111.0,0.1293035159150857,0.0487163122684729,0.4743509575974063,0.4486398736398736,,0.8378378378378378,,,,,,
positive,0,MLE_theta10,participant,alpha,111.0,0.3027467722423633,0.117156350489215,0.275446756748991,0.3136687933470889,,,,,,,,
positive,0,hierarchical,participant,kappa,111.0,0.1486960885562608,-0.0231160745560755,0.8145334224437392,0.6559319059319059,,0.945945945945946,,,,,,
positive,0,MLE_theta10,participant,kappa,111.0,0.2734378890981861,0.0591199004459261,0.6811771375839206,0.5390224640224639,,,,,,,,
positive,0,hierarchical,participant,theta,111.0,0.4386468982156516,0.0367398192836876,0.7175374109811529,0.7035802035802036,0.0,0.990990990990991,,,,,,
positive,0,MLE_theta10,participant,theta,111.0,3.080584308453852,1.1335990268375673,0.4146275980195957,0.6100600974017414,0.1081081081081081,,,,,,,
positive,0,hierarchical,participant,friend_value_probability_effect,111.0,0.0768460950999806,-0.0194008729923608,0.8022354965597581,0.7436293436293435,,0.954954954954955,,,,,,
positive,0,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1173027396213638,0.0210412392060987,0.7361724274498505,0.6635565928281552,,,,,,,,
positive,0,hierarchical,population,mu_alpha,,,0.3440456552039038,,,,0.0,-1.0,0.0,-0.6559543447960962,-0.6559765963,-0.916589460985,-0.39482195068
positive,0,hierarchical,population,mu_kappa,,,-0.1136478153464124,,,,1.0,-1.2,0.0,-1.3136478153464124,-1.3106566125,-1.5269590077,-1.123294280225
positive,0,hierarchical,population,mu_theta,,,-0.135755620888675,,,,1.0,1.0,1.0,0.864244379111325,0.86239308895,0.49002534087,1.2537022165749998
positive,0,hierarchical,population,tau_alpha,,,-0.1854772382919103,,,,1.0,0.65,1.0,0.4645227617080897,0.46763339805,0.1284319152675,0.7729027806449998
positive,0,hierarchical,population,tau_kappa,,,0.0369564821875373,,,,1.0,0.65,1.0,0.6869564821875374,0.6830317249,0.5341504558725,0.8616584067024999
positive,0,hierarchical,population,tau_theta,,,0.1122739207943626,,,,1.0,1.0,1.0,1.1122739207943626,1.1004350105,0.7707606292525,1.531564424025
positive,0,hierarchical,population,beta_alpha,,,-0.1381454297053382,,,,1.0,0.0,0.1095,-0.1381454297053382,-0.1382534817,-0.3608800489925,0.0847263691292499
positive,0,hierarchical,population,beta_kappa,,,0.0689856333835533,,,,1.0,0.0,0.781625,0.0689856333835533,0.0696678417799999,-0.103934325575,0.2486811281149999
positive,0,hierarchical,population,beta_theta,,,-0.0530229618712086,,,,1.0,0.35,0.968,0.2969770381287913,0.2981456581,-0.0164473838692499,0.620450728805
positive,0,hierarchical,population,friend_probability_change_25_to_75,,,0.0147194972745024,,,,1.0,0.1128548650442562,,0.1275743623187587,0.1268557308925048,0.0276764357791576,0.2342225069336322
positive,1,hierarchical,participant,alpha,111.0,0.1032462926328834,0.008845846545167,0.6431469932287011,0.5691295191295191,,1.0,,,,,,
positive,1,MLE_theta10,participant,alpha,111.0,0.2359102616076074,0.0384435748550982,0.4158868342444826,0.4259702918200994,,,,,,,,
positive,1,hierarchical,participant,kappa,111.0,0.1500474100722603,-0.0268985521180905,0.8781161516008806,0.7105212355212354,,0.9369369369369368,,,,,,
positive,1,MLE_theta10,participant,kappa,111.0,0.3184978911393389,0.0678291278903949,0.7544419142988391,0.6034573534573534,,,,,,,,
positive,1,hierarchical,participant,theta,111.0,0.6031503625270924,0.1317035666056284,0.6615633443106853,0.6910933660933659,0.0,0.945945945945946,,,,,,
positive,1,MLE_theta10,participant,theta,111.0,2.340639580877808,0.7268246900000771,0.4214542609702325,0.559140556856777,0.063063063063063,,,,,,,
positive,1,hierarchical,participant,friend_value_probability_effect,111.0,0.0819725875457236,-0.0004287606132924,0.851536247129589,0.8102228852228852,,0.963963963963964,,,,,,
positive,1,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1096145621279361,0.0365070191874935,0.8072187254650229,0.7645902502728558,,,,,,,,
positive,1,hierarchical,population,mu_alpha,,,0.0011607167846374,,,,1.0,-1.0,0.0,-0.9988392832153624,-0.9975781366,-1.32804262565,-0.679990421905
positive,1,hierarchical,population,mu_kappa,,,-0.01640351682145,,,,1.0,-1.2,0.0,-1.21640351682145,-1.212842868,-1.4336558876,-1.01929060435
positive,1,hierarchical,population,mu_theta,,,0.1371192524137374,,,,1.0,1.0,1.0,1.1371192524137377,1.1298931305,0.7972279219825,1.51388942425
positive,1,hierarchical,population,tau_alpha,,,0.3142262767990625,,,,0.0,0.65,1.0,0.9642262767990626,0.9535677857,0.7063514811725,1.2717481554
positive,1,hierarchical,population,tau_kappa,,,0.0573205290624249,,,,1.0,0.65,1.0,0.7073205290624249,0.70083885275,0.5438424001500001,0.903382868515
positive,1,hierarchical,population,tau_theta,,,-0.0006724261209374,,,,1.0,1.0,1.0,0.9993275738790626,0.98690810725,0.7010535765725,1.3591465043
positive,1,hierarchical,population,beta_alpha,,,-0.0067602286875485,,,,1.0,0.0,0.4835,-0.0067602286875485,-0.0060646936665,-0.282118487105,0.2611436448149998
positive,1,hierarchical,population,beta_kappa,,,0.0168813147455277,,,,1.0,0.0,0.58225,0.0168813147455277,0.017679109365,-0.157717020905,0.1911397859649999
positive,1,hierarchical,population,beta_theta,,,0.0214324838957533,,,,1.0,0.35,0.99175,0.3714324838957533,0.36892871315,0.07519681475075,0.6817990444499998
positive,1,hierarchical,population,friend_probability_change_25_to_75,,,0.0156375339396022,,,,1.0,0.1128548650442562,,0.1284923989838585,0.1279439933145044,0.0240253685703256,0.2315186603877387
positive,2,hierarchical,participant,alpha,111.0,0.1018783536783612,0.0163188800444843,0.4552800751051042,0.4585819585819585,,0.9369369369369368,,,,,,
positive,2,MLE_theta10,participant,alpha,111.0,0.307748101449276,0.1180066649374208,0.304127983732882,0.3381366686531794,,,,,,,,
positive,2,hierarchical,participant,kappa,111.0,0.1779485321405194,0.0132804226122948,0.8045032408106986,0.7269041769041769,,0.918918918918919,,,,,,
positive,2,MLE_theta10,participant,kappa,111.0,0.22517792250526,0.0590680154363372,0.8066436175399122,0.7356265356265357,,,,,,,,
positive,2,hierarchical,participant,theta,111.0,0.7064490178383872,-0.2016184066651161,0.5093377374722726,0.5873113373113372,0.0,0.7567567567567568,,,,,,
positive,2,MLE_theta10,participant,theta,111.0,2.7884156574323775,0.7764142802261939,0.3429048900666082,0.5735133767139415,0.0990990990990991,,,,,,,
positive,2,hierarchical,participant,friend_value_probability_effect,111.0,0.0792195593008855,0.0020519541403123,0.8542476664525319,0.7638118638118637,,0.963963963963964,,,,,,
positive,2,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1102073352006631,0.0278171004936376,0.8347453298555932,0.7723921916021705,,,,,,,,
positive,2,hierarchical,population,mu_alpha,,,0.0111095168550123,,,,1.0,-1.0,0.0,-0.9888904831449876,-0.98674300715,-1.2628853648749998,-0.7126954848575001
positive,2,hierarchical,population,mu_kappa,,,0.059339857044375,,,,1.0,-1.2,0.0,-1.140660142955625,-1.1360784155,-1.3530907449,-0.9535328964175
positive,2,hierarchical,population,mu_theta,,,-0.226690145305375,,,,1.0,1.0,1.0,0.773309854694625,0.77089374055,0.50589694295,1.05280941485
positive,2,hierarchical,population,tau_alpha,,,-0.0439570096254625,,,,1.0,0.65,1.0,0.6060429903745375,0.6000541088,0.364778221515,0.8824650513249996
positive,2,hierarchical,population,tau_kappa,,,0.0421247186803623,,,,1.0,0.65,1.0,0.6921247186803624,0.6884033359,0.5320700947325,0.8788078351374998
positive,2,hierarchical,population,tau_theta,,,-0.4384327632496688,,,,0.0,1.0,1.0,0.5615672367503312,0.5552577883500001,0.2847096907025,0.8655145983674998
positive,2,hierarchical,population,beta_alpha,,,-0.1203304931644903,,,,1.0,0.0,0.118875,-0.1203304931644903,-0.121075722,-0.3264686138975,0.0911367352739998
positive,2,hierarchical,population,beta_kappa,,,0.1023989195093432,,,,1.0,0.0,0.888875,0.1023989195093432,0.10110162975,-0.06436143865475,0.27200924793
positive,2,hierarchical,population,beta_theta,,,-0.1306419973224853,,,,1.0,0.35,0.980625,0.2193580026775146,0.21824264655,0.012156200138,0.4397571835649999
positive,2,hierarchical,population,friend_probability_change_25_to_75,,,0.0271850166690952,,,,1.0,0.1128548650442562,,0.1400398817133515,0.1385912085530989,0.02911455914662,0.2598009213486344
positive,3,hierarchical,participant,alpha,111.0,0.1151316085638322,0.0288538617619513,0.5683586695475211,0.5553790803790805,,0.90990990990991,,,,,,
positive,3,MLE_theta10,participant,alpha,111.0,0.298821806980703,0.0951435901689324,0.3817189669817149,0.4476878009364334,,,,,,,,
positive,3,hierarchical,participant,kappa,111.0,0.1346242718221229,-0.0078145944195102,0.8700262865646805,0.7436644436644436,,0.9369369369369368,,,,,,
positive,3,MLE_theta10,participant,kappa,111.0,0.2186550977372315,0.0590261130216931,0.79842781297834,0.6710336960336959,,,,,,,,
positive,3,hierarchical,participant,theta,111.0,0.621649758544697,-0.2057850129842728,0.6074745380336952,0.5857757107757108,0.0,0.927927927927928,,,,,,
positive,3,MLE_theta10,participant,theta,111.0,2.9382685728103017,0.9007603382730136,0.3819595027007897,0.52356089191667,0.1171171171171171,,,,,,,
positive,3,hierarchical,participant,friend_value_probability_effect,111.0,0.0831215512414091,-0.0205292816345901,0.7586112326783057,0.7017550017550017,,0.954954954954955,,,,,,
positive,3,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1170059885565494,0.0125957516502565,0.7412941124366305,0.6804188000034983,,,,,,,,
positive,3,hierarchical,population,mu_alpha,,,0.2123609871798284,,,,1.0,-1.0,0.000125,-0.7876390128201716,-0.78857307565,-1.057204614675,-0.5138272788525
positive,3,hierarchical,population,mu_kappa,,,-0.1016753160248751,,,,1.0,-1.2,0.0,-1.301675316024875,-1.2984399915,-1.516025959125,-1.108970634025
positive,3,hierarchical,population,mu_theta,,,-0.158176737956275,,,,1.0,1.0,1.0,0.8418232620437249,0.8363397337,0.5312632401774999,1.1813515043999998
positive,3,hierarchical,population,tau_alpha,,,-0.1268562100279925,,,,1.0,0.65,1.0,0.5231437899720075,0.5248173639,0.1933338427549999,0.8313358866524999
positive,3,hierarchical,population,tau_kappa,,,0.0141007332693875,,,,1.0,0.65,1.0,0.6641007332693876,0.6594996537,0.4941801397174999,0.8540306207725
positive,3,hierarchical,population,tau_theta,,,-0.2479255706646936,,,,1.0,1.0,1.0,0.7520744293353063,0.7454510515,0.43230981359,1.10492674825
positive,3,hierarchical,population,beta_alpha,,,0.1181159112522664,,,,1.0,0.0,0.86775,0.1181159112522664,0.1185465213,-0.09143196702825,0.3297122029249998
positive,3,hierarchical,population,beta_kappa,,,0.0374470636133482,,,,1.0,0.0,0.671,0.0374470636133482,0.037150650905,-0.1326335854049999,0.2076990131024999
positive,3,hierarchical,population,beta_theta,,,0.0133406969471014,,,,1.0,0.35,0.995875,0.3633406969471014,0.36258988315,0.0983914696015,0.6269917064749998
positive,3,hierarchical,population,friend_probability_change_25_to_75,,,0.016644887589465,,,,1.0,0.1128548650442562,,0.1294997526337213,0.1294975427406129,0.0337646781036147,0.230255969574099
positive,4,hierarchical,participant,alpha,111.0,0.1092101939680467,-0.0275131851293954,0.4704234527876406,0.3426465426465426,,0.8648648648648649,,,,,,
positive,4,MLE_theta10,participant,alpha,111.0,0.2744736718337601,0.0394390253559592,0.2262713357845636,0.2148462015750817,,,,,,,,
positive,4,hierarchical,participant,kappa,111.0,0.1496783852173396,0.0186130942125263,0.7054240586637148,0.6292032292032292,,0.8828828828828829,,,,,,
positive,4,MLE_theta10,participant,kappa,111.0,0.2940284820591745,0.0927519886382645,0.5724000947802491,0.5206826956826955,,,,,,,,
positive,4,hierarchical,participant,theta,111.0,0.6059106141763049,-0.1672680004183014,0.5990442305624251,0.5256493506493506,0.0,0.6666666666666666,,,,,,
positive,4,MLE_theta10,participant,theta,111.0,2.67490485478927,0.7961347739795306,0.3324518308356178,0.5342200130868198,0.09009009009009,,,,,,,
positive,4,hierarchical,participant,friend_value_probability_effect,111.0,0.0760887552099806,0.011918999028099,0.7812882989037957,0.7233766233766233,,0.9369369369369368,,,,,,
positive,4,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1262079626685331,0.048829426006177,0.7405974366187406,0.6804791371562757,,,,,,,,
positive,4,hierarchical,population,mu_alpha,,,-0.1540841939257,,,,1.0,-1.0,0.0,-1.1540841939257,-1.153230326,-1.4250451657,-0.89658725242
positive,4,hierarchical,population,mu_kappa,,,0.0746040126419373,,,,1.0,-1.2,0.0,-1.1253959873580626,-1.1216231685,-1.306888634175,-0.9619426065600002
positive,4,hierarchical,population,mu_theta,,,-0.2441529706481999,,,,1.0,1.0,1.0,0.7558470293518,0.7546119901,0.51416568078,1.006520228225
positive,4,hierarchical,population,tau_alpha,,,-0.1355452337468751,,,,1.0,0.65,1.0,0.5144547662531249,0.51115270395,0.2315181469275,0.8022938285225
positive,4,hierarchical,population,tau_kappa,,,-0.161840564795975,,,,1.0,0.65,1.0,0.488159435204025,0.4854315514,0.33054168976,0.6575796189574998
positive,4,hierarchical,population,tau_theta,,,-0.5602191827375366,,,,0.0,1.0,1.0,0.4397808172624634,0.4452002044499999,0.04602919364325,0.7943924844174998
positive,4,hierarchical,population,beta_alpha,,,0.0695920135442511,,,,1.0,0.0,0.753125,0.0695920135442511,0.0711939541949999,-0.139046515975,0.2728881318999999
positive,4,hierarchical,population,beta_kappa,,,0.0359974960789813,,,,1.0,0.0,0.687125,0.0359974960789813,0.0357313809,-0.1087765179925,0.1792745647124999
positive,4,hierarchical,population,beta_theta,,,0.2133804567252,,,,0.0,0.35,1.0,0.5633804567252,0.560054673,0.3510963138749999,0.8002027728124999
